ENSEMBL_gene,HGNC_symbol,a,b,HGNC_symbol_unique
ENSMUSG00000139297,Gm70941,-1,-1,Gm70941-139297
ENSMUSG00000124958,Gm69870,-1,-1,Gm69870-124958
ENSMUSG00000139292,ENSMUSG00000139292,-1,-1,ENSMUSG00000139292-139292
ENSMUSG00000139337,Gm70942,-1,-1,Gm70942-139337
ENSMUSG00000135066,Gm70711,-1,-1,Gm70711-135066
ENSMUSG00000135106,Gm70716,-1,-1,Gm70716-135106
ENSMUSG00000124038,Gm31869,-1,-1,Gm31869-124038
ENSMUSG00000137943,Gm70873,-1,-1,Gm70873-137943
ENSMUSG00000138017,Gm70879,-1,-1,Gm70879-138017
ENSMUSG00000126954,Gm70095,-1,-1,Gm70095-126954
ENSMUSG00000126845,Gm70087,-1,-1,Gm70087-126845
ENSMUSG00000126917,Gm70094,-1,-1,Gm70094-126917
ENSMUSG00000127033,Gm70101,-1,-1,Gm70101-127033
ENSMUSG00000126994,Gm70098,-1,-1,Gm70098-126994
ENSMUSG00000126878,Gm31985,-1,-1,Gm31985-126878
ENSMUSG00000137744,Gm70856,-1,-1,Gm70856-137744
ENSMUSG00000127371,Gm70136,-1,-1,Gm70136-127371
ENSMUSG00000125103,Gm69890,-1,-1,Gm69890-125103
ENSMUSG00000131606,Gm70533,-1,-1,Gm70533-131606
ENSMUSG00000122619,Gm32333,-1,-1,Gm32333-122619
ENSMUSG00000122664,Gm69446,-1,-1,Gm69446-122664
ENSMUSG00000129962,Gm70422,-1,-1,Gm70422-129962
ENSMUSG00000143888,Gm51663,-1,-1,Gm51663-143888
ENSMUSG00000143544,Gm71193,-1,-1,Gm71193-143544
ENSMUSG00000123982,Gm69625,-1,-1,Gm69625-123982
ENSMUSG00000142966,Gm71157,-1,-1,Gm71157-142966
ENSMUSG00000127259,Gm70116,-1,-1,Gm70116-127259
ENSMUSG00000130988,Gm39690,-1,-1,Gm39690-130988
ENSMUSG00000131023,Gm70492,-1,-1,Gm70492-131023
ENSMUSG00000130949,Gm70485,-1,-1,Gm70485-130949
ENSMUSG00000140643,ENSMUSG00000140643,-1,-1,ENSMUSG00000140643-140643
ENSMUSG00000125109,Gm69891,-1,-1,Gm69891-125109
ENSMUSG00000131599,Gm70532,-1,-1,Gm70532-131599
ENSMUSG00000131560,Gm70527,-1,-1,Gm70527-131560
ENSMUSG00000140411,Gm39692,-1,-1,Gm39692-140411
ENSMUSG00000140376,ENSMUSG00000140376,-1,-1,ENSMUSG00000140376-140376
ENSMUSG00000139970,Gm70978,-1,-1,Gm70978-139970
ENSMUSG00000140037,Gm70981,-1,-1,Gm70981-140037
ENSMUSG00000130928,Gm70481,-1,-1,Gm70481-130928
ENSMUSG00000136740,Gm70802,-1,-1,Gm70802-136740
ENSMUSG00000123028,Gm69526,-1,-1,Gm69526-123028
ENSMUSG00000143505,Gm71190,-1,-1,Gm71190-143505
ENSMUSG00000132935,Gm70586,-1,-1,Gm70586-132935
ENSMUSG00000124428,Gm69694,-1,-1,Gm69694-124428
ENSMUSG00000124352,Gm69680,-1,-1,Gm69680-124352
ENSMUSG00000124386,Gm69687,-1,-1,Gm69687-124386
ENSMUSG00000143330,Gm71296,-1,-1,Gm71296-143330
ENSMUSG00000131592,Gm70530,-1,-1,Gm70530-131592
ENSMUSG00000128999,Gm70321,-1,-1,Gm70321-128999
ENSMUSG00000142039,Gm71100,-1,-1,Gm71100-142039
ENSMUSG00000142000,Gm71096,-1,-1,Gm71096-142000
ENSMUSG00000142120,Gm71107,-1,-1,Gm71107-142120
ENSMUSG00000139535,Gm70952,-1,-1,Gm70952-139535
ENSMUSG00000139496,Gm70949,-1,-1,Gm70949-139496
ENSMUSG00000139358,Gm70943,-1,-1,Gm70943-139358
ENSMUSG00000139317,Gm39693,-1,-1,Gm39693-139317
ENSMUSG00000132989,Gm70591,-1,-1,Gm70591-132989
ENSMUSG00000133079,Gm70596,-1,-1,Gm70596-133079
ENSMUSG00000134511,Gm70664,-1,-1,Gm70664-134511
ENSMUSG00000132312,Gm51768,-1,-1,Gm51768-132312
ENSMUSG00000122388,Gm69417,-1,-1,Gm69417-122388
ENSMUSG00000127963,Gm70197,-1,-1,Gm70197-127963
ENSMUSG00000128033,Gm70205,-1,-1,Gm70205-128033
ENSMUSG00000128260,Gm33610,-1,-1,Gm33610-128260
ENSMUSG00000140424,Gm33668,-1,-1,Gm33668-140424
ENSMUSG00000138708,Gm70907,-1,-1,Gm70907-138708
ENSMUSG00000138752,Gm70909,-1,-1,Gm70909-138752
ENSMUSG00000142299,Gm71125,-1,-1,Gm71125-142299
ENSMUSG00000122178,Gm34207,-1,-1,Gm34207-122178
ENSMUSG00000122457,Gm69425,-1,-1,Gm69425-122457
ENSMUSG00000142769,Gm71145,-1,-1,Gm71145-142769
ENSMUSG00000139386,Gm70946,-1,-1,Gm70946-139386
ENSMUSG00000142904,Gm71152,-1,-1,Gm71152-142904
ENSMUSG00000135872,Gm39696,-1,-1,Gm39696-135872
ENSMUSG00000138864,Gm70914,-1,-1,Gm70914-138864
ENSMUSG00000138904,Gm70919,-1,-1,Gm70919-138904
ENSMUSG00000142020,Gm34320,-1,-1,Gm34320-142020
ENSMUSG00000142062,Gm71102,-1,-1,Gm71102-142062
ENSMUSG00000137676,Gm70854,-1,-1,Gm70854-137676
ENSMUSG00000124957,Gm69868,-1,-1,Gm69868-124957
ENSMUSG00000133391,Gm39697,-1,-1,Gm39697-133391
ENSMUSG00000133424,Gm70618,-1,-1,Gm70618-133424
ENSMUSG00000131283,Gm34477,-1,-1,Gm34477-131283
ENSMUSG00000124180,Gm34535,-1,-1,Gm34535-124180
ENSMUSG00000142271,Gm53643,-1,-1,Gm53643-142271
ENSMUSG00000142311,Gm71126,-1,-1,Gm71126-142311
ENSMUSG00000143131,Gm34624,-1,-1,Gm34624-143131
ENSMUSG00000141611,Gm71074,-1,-1,Gm71074-141611
ENSMUSG00000136788,Gm70807,-1,-1,Gm70807-136788
ENSMUSG00000136743,Gm70803,-1,-1,Gm70803-136743
ENSMUSG00000136819,Gm70810,-1,-1,Gm70810-136819
ENSMUSG00000135423,Gm70737,-1,-1,Gm70737-135423
ENSMUSG00000140164,Gm70989,-1,-1,Gm70989-140164
ENSMUSG00000140122,Gm70986,-1,-1,Gm70986-140122
ENSMUSG00000137324,Gm34968,-1,-1,Gm34968-137324
ENSMUSG00000128482,Gm35090,-1,-1,Gm35090-128482
ENSMUSG00000127489,Gm70157,-1,-1,Gm70157-127489
ENSMUSG00000127104,Gm70111,-1,-1,Gm70111-127104
ENSMUSG00000127064,Gm70106,-1,-1,Gm70106-127064
ENSMUSG00000127022,Gm71631,-1,-1,Gm71631-127022
ENSMUSG00000134510,Gm71346,-1,-1,Gm71346-134510
ENSMUSG00000134549,Gm70666,-1,-1,Gm70666-134549
ENSMUSG00000130706,Gm70460,-1,-1,Gm70460-130706
ENSMUSG00000132289,Gm70558,-1,-1,Gm70558-132289
ENSMUSG00000135644,Gm70747,-1,-1,Gm70747-135644
ENSMUSG00000139378,Gm35200,-1,-1,Gm35200-139378
ENSMUSG00000132949,Gm70589,-1,-1,Gm70589-132949
ENSMUSG00000135040,Gm70710,-1,-1,Gm70710-135040
ENSMUSG00000139258,Gm70938,-1,-1,Gm70938-139258
ENSMUSG00000124995,Gm69881,-1,-1,Gm69881-124995
ENSMUSG00000126885,Gm70088,-1,-1,Gm70088-126885
ENSMUSG00000135295,Gm70728,-1,-1,Gm70728-135295
ENSMUSG00000135332,Gm70731,-1,-1,Gm70731-135332
ENSMUSG00000137489,Gm70847,-1,-1,Gm70847-137489
ENSMUSG00000121748,Gm70809,-1,-1,Gm70809-121748
ENSMUSG00000136871,Gm70814,-1,-1,Gm70814-136871
ENSMUSG00000136834,Gm70813,-1,-1,Gm70813-136834
ENSMUSG00000133766,Gm70635,-1,-1,Gm70635-133766
ENSMUSG00000144000,Gm71228,-1,-1,Gm71228-144000
ENSMUSG00000139159,Gm35601,-1,-1,Gm35601-139159
ENSMUSG00000139199,Gm70934,-1,-1,Gm70934-139199
ENSMUSG00000122861,Gm69495,-1,-1,Gm69495-122861
ENSMUSG00000132892,Gm70583,-1,-1,Gm70583-132892
ENSMUSG00000128551,Gm70266,-1,-1,Gm70266-128551
ENSMUSG00000128587,Gm70269,-1,-1,Gm70269-128587
ENSMUSG00000131446,Gm71342,-1,-1,Gm71342-131446
ENSMUSG00000134544,Gm71343,-1,-1,Gm71343-134544
ENSMUSG00000139897,Gm70977,-1,-1,Gm70977-139897
ENSMUSG00000143852,Gm36196,-1,-1,Gm36196-143852
ENSMUSG00000143404,Gm71183,-1,-1,Gm71183-143404
ENSMUSG00000125607,Gm69981,-1,-1,Gm69981-125607
ENSMUSG00000140281,Gm70997,-1,-1,Gm70997-140281
ENSMUSG00000127061,Gm70105,-1,-1,Gm70105-127061
ENSMUSG00000124654,Gm69747,-1,-1,Gm69747-124654
ENSMUSG00000127941,Gm70193,-1,-1,Gm70193-127941
ENSMUSG00000125425,Gm69937,-1,-1,Gm69937-125425
ENSMUSG00000122809,Gm39707,-1,-1,Gm39707-122809
ENSMUSG00000133343,Gm70613,-1,-1,Gm70613-133343
ENSMUSG00000140340,Gm36360,-1,-1,Gm36360-140340
ENSMUSG00000136810,Gm46173,-1,-1,Gm46173-136810
ENSMUSG00000136772,Gm70805,-1,-1,Gm70805-136772
ENSMUSG00000134834,Gm70687,-1,-1,Gm70687-134834
ENSMUSG00000142659,Gm36586,-1,-1,Gm36586-142659
ENSMUSG00000142708,Gm71142,-1,-1,Gm71142-142708
ENSMUSG00000135568,Gm70743,-1,-1,Gm70743-135568
ENSMUSG00000126811,Gm70085,-1,-1,Gm70085-126811
ENSMUSG00000126666,ENSMUSG00000126666,-1,-1,ENSMUSG00000126666-126666
ENSMUSG00000126770,Gm70082,-1,-1,Gm70082-126770
ENSMUSG00000126731,Gm70076,-1,-1,Gm70076-126731
ENSMUSG00000126692,ENSMUSG00000126692,-1,-1,ENSMUSG00000126692-126692
ENSMUSG00000137757,Gm70859,-1,-1,Gm70859-137757
ENSMUSG00000137601,Gm30013,-1,-1,Gm30013-137601
ENSMUSG00000122771,Gm69469,-1,-1,Gm69469-122771
ENSMUSG00000126479,Gm30115,-1,-1,Gm30115-126479
ENSMUSG00000124924,Gm69850,-1,-1,Gm69850-124924
ENSMUSG00000124163,Gm69636,-1,-1,Gm69636-124163
ENSMUSG00000138911,Gm70920,-1,-1,Gm70920-138911
ENSMUSG00000138953,Gm70923,-1,-1,Gm70923-138953
ENSMUSG00000138827,ENSMUSG00000138827,-1,-1,ENSMUSG00000138827-138827
ENSMUSG00000138870,Gm70915,-1,-1,Gm70915-138870
ENSMUSG00000133913,Gm70643,-1,-1,Gm70643-133913
ENSMUSG00000126485,Gm70065,-1,-1,Gm70065-126485
ENSMUSG00000136443,Gm70788,-1,-1,Gm70788-136443
ENSMUSG00000136169,Gm70773,-1,-1,Gm70773-136169
ENSMUSG00000125491,Gm69971,-1,-1,Gm69971-125491
ENSMUSG00000135888,Gm70761,-1,-1,Gm70761-135888
ENSMUSG00000135852,Gm70760,-1,-1,Gm70760-135852
ENSMUSG00000141523,Gm71070,-1,-1,Gm71070-141523
ENSMUSG00000142682,Gm71141,-1,-1,Gm71141-142682
ENSMUSG00000128281,Gm70240,-1,-1,Gm70240-128281
ENSMUSG00000129520,Gm70372,-1,-1,Gm70372-129520
ENSMUSG00000134856,Gm70688,-1,-1,Gm70688-134856
ENSMUSG00000137528,Gm70849,-1,-1,Gm70849-137528
ENSMUSG00000137453,Gm31668,-1,-1,Gm31668-137453
ENSMUSG00000137565,Gm70850,-1,-1,Gm70850-137565
ENSMUSG00000137488,Gm70846,-1,-1,Gm70846-137488
ENSMUSG00000142540,Gm71135,-1,-1,Gm71135-142540
ENSMUSG00000137014,Gm70821,-1,-1,Gm70821-137014
ENSMUSG00000137051,Gm70824,-1,-1,Gm70824-137051
ENSMUSG00000136975,Gm70819,-1,-1,Gm70819-136975
ENSMUSG00000136938,Gm39713,-1,-1,Gm39713-136938
ENSMUSG00000121653,Gm70427,-1,-1,Gm70427-121653
ENSMUSG00000140193,Gm70992,-1,-1,Gm70992-140193
ENSMUSG00000122010,Gm69364,-1,-1,Gm69364-122010
ENSMUSG00000141254,Gm71045,-1,-1,Gm71045-141254
ENSMUSG00000132776,Gm31986,-1,-1,Gm31986-132776
ENSMUSG00000133968,Gm53485,-1,-1,Gm53485-133968
ENSMUSG00000134007,Gm70644,-1,-1,Gm70644-134007
ENSMUSG00000134208,Gm70653,-1,-1,Gm70653-134208
ENSMUSG00000135643,5830405M20Rik,-1,-1,5830405M20Rik-135643
ENSMUSG00000135739,Gm70756,-1,-1,Gm70756-135739
ENSMUSG00000135675,2900024J01Rik,-1,-1,2900024J01Rik-135675
ENSMUSG00000140850,Gm71025,-1,-1,Gm71025-140850
ENSMUSG00000140733,Gm71014,-1,-1,Gm71014-140733
ENSMUSG00000140774,Gm71018,-1,-1,Gm71018-140774
ENSMUSG00000140810,Gm71020,-1,-1,Gm71020-140810
ENSMUSG00000140021,Gm71256,-1,-1,Gm71256-140021
ENSMUSG00000133767,Gm39714,-1,-1,Gm39714-133767
ENSMUSG00000132731,Gm70577,-1,-1,Gm70577-132731
ENSMUSG00000139589,Gm70958,-1,-1,Gm70958-139589
ENSMUSG00000137694,Gm32199,-1,-1,Gm32199-137694
ENSMUSG00000137653,Gm39715,-1,-1,Gm39715-137653
ENSMUSG00000141181,Gm71039,-1,-1,Gm71039-141181
ENSMUSG00000127979,Gm39717,-1,-1,Gm39717-127979
ENSMUSG00000128049,Gm70206,-1,-1,Gm70206-128049
ENSMUSG00000141421,Gm71062,-1,-1,Gm71062-141421
ENSMUSG00000127993,Gm70202,-1,-1,Gm70202-127993
ENSMUSG00000131380,Gm32767,-1,-1,Gm32767-131380
ENSMUSG00000126134,Gm70023,-1,-1,Gm70023-126134
ENSMUSG00000135655,Gm70749,-1,-1,Gm70749-135655
ENSMUSG00000124597,Gm33612,-1,-1,Gm33612-124597
ENSMUSG00000138916,Gm70921,-1,-1,Gm70921-138916
ENSMUSG00000137389,Gm33669,-1,-1,Gm33669-137389
ENSMUSG00000136544,Gm71644,-1,-1,Gm71644-136544
ENSMUSG00000138589,Gm38648,-1,-1,Gm38648-138589
ENSMUSG00000138631,Gm70904,-1,-1,Gm70904-138631
ENSMUSG00000124204,Gm39719,-1,-1,Gm39719-124204
ENSMUSG00000124245,Gm33725,-1,-1,Gm33725-124245
ENSMUSG00000143006,Gm71159,-1,-1,Gm71159-143006
ENSMUSG00000123989,Gm69626,-1,-1,Gm69626-123989
ENSMUSG00000141784,Gm71083,-1,-1,Gm71083-141784
ENSMUSG00000141750,Gm71081,-1,-1,Gm71081-141750
ENSMUSG00000141810,Gm71085,-1,-1,Gm71085-141810
ENSMUSG00000121762,Gm70984,-1,-1,Gm70984-121762
ENSMUSG00000128558,Gm70267,-1,-1,Gm70267-128558
ENSMUSG00000133575,Gm70630,-1,-1,Gm70630-133575
ENSMUSG00000143990,Gm71227,-1,-1,Gm71227-143990
ENSMUSG00000132537,Gm70567,-1,-1,Gm70567-132537
ENSMUSG00000137428,Gm70839,-1,-1,Gm70839-137428
ENSMUSG00000136096,Gm70771,-1,-1,Gm70771-136096
ENSMUSG00000125452,Gm69962,-1,-1,Gm69962-125452
ENSMUSG00000131021,Gm70490,-1,-1,Gm70490-131021
ENSMUSG00000121763,Gm68670,-1,-1,Gm68670-121763
ENSMUSG00000136408,Gm70785,-1,-1,Gm70785-136408
ENSMUSG00000126249,Gm70030,-1,-1,Gm70030-126249
ENSMUSG00000127908,Gm71347,-1,-1,Gm71347-127908
ENSMUSG00000126164,Gm39724,-1,-1,Gm39724-126164
ENSMUSG00000125326,Gm69921,-1,-1,Gm69921-125326
ENSMUSG00000135264,Gm34130,-1,-1,Gm34130-135264
ENSMUSG00000135228,Gm70725,-1,-1,Gm70725-135228
ENSMUSG00000130433,Gm70448,-1,-1,Gm70448-130433
ENSMUSG00000130317,Gm70441,-1,-1,Gm70441-130317
ENSMUSG00000130472,Gm70449,-1,-1,Gm70449-130472
ENSMUSG00000130396,Gm70446,-1,-1,Gm70446-130396
ENSMUSG00000130509,Gm70451,-1,-1,Gm70451-130509
ENSMUSG00000123627,Gm69596,-1,-1,Gm69596-123627
ENSMUSG00000134903,Gm70693,-1,-1,Gm70693-134903
ENSMUSG00000127571,Gm34177,-1,-1,Gm34177-127571
ENSMUSG00000136676,Gm70799,-1,-1,Gm70799-136676
ENSMUSG00000136830,Gm70812,-1,-1,Gm70812-136830
ENSMUSG00000125612,Gm69982,-1,-1,Gm69982-125612
ENSMUSG00000135695,Gm70751,-1,-1,Gm70751-135695
ENSMUSG00000140430,Gm71004,-1,-1,Gm71004-140430
ENSMUSG00000142755,Gm71144,-1,-1,Gm71144-142755
ENSMUSG00000142796,Gm71146,-1,-1,Gm71146-142796
ENSMUSG00000137472,Gm70845,-1,-1,Gm70845-137472
ENSMUSG00000135975,Gm70764,-1,-1,Gm70764-135975
ENSMUSG00000131239,Gm70502,-1,-1,Gm70502-131239
ENSMUSG00000133258,Gm70607,-1,-1,Gm70607-133258
ENSMUSG00000138306,Gm70890,-1,-1,Gm70890-138306
ENSMUSG00000136184,Gm70774,-1,-1,Gm70774-136184
ENSMUSG00000130857,Gm70474,-1,-1,Gm70474-130857
ENSMUSG00000123775,Gm69605,-1,-1,Gm69605-123775
ENSMUSG00000124445,Gm69695,-1,-1,Gm69695-124445
ENSMUSG00000129871,Gm70412,-1,-1,Gm70412-129871
ENSMUSG00000129833,Gm70408,-1,-1,Gm70408-129833
ENSMUSG00000129909,Gm70417,-1,-1,Gm70417-129909
ENSMUSG00000121791,ENSMUSG00000121791,-1,-1,ENSMUSG00000121791-121791
ENSMUSG00000131131,Gm35023,-1,-1,Gm35023-131131
ENSMUSG00000131161,Gm70499,-1,-1,Gm70499-131161
ENSMUSG00000133508,Gm70626,-1,-1,Gm70626-133508
ENSMUSG00000133544,Gm53488,-1,-1,Gm53488-133544
ENSMUSG00000139158,Gm35201,-1,-1,Gm35201-139158
ENSMUSG00000137813,Gm35341,-1,-1,Gm35341-137813
ENSMUSG00000126758,Gm35426,-1,-1,Gm35426-126758
ENSMUSG00000124669,Gm69757,-1,-1,Gm69757-124669
ENSMUSG00000140291,Gm70998,-1,-1,Gm70998-140291
ENSMUSG00000142862,Gm71149,-1,-1,Gm71149-142862
ENSMUSG00000138239,Gm39732,-1,-1,Gm39732-138239
ENSMUSG00000131630,Gm70535,-1,-1,Gm70535-131630
ENSMUSG00000127144,Gm70114,-1,-1,Gm70114-127144
ENSMUSG00000123802,Gm69610,-1,-1,Gm69610-123802
ENSMUSG00000123678,Gm69599,-1,-1,Gm69599-123678
ENSMUSG00000134677,Gm70681,-1,-1,Gm70681-134677
ENSMUSG00000138472,Gm70893,-1,-1,Gm70893-138472
ENSMUSG00000140660,Gm46176,-1,-1,Gm46176-140660
ENSMUSG00000129927,Gm70418,-1,-1,Gm70418-129927
ENSMUSG00000126173,Gm70024,-1,-1,Gm70024-126173
ENSMUSG00000137113,Gm39735,-1,-1,Gm39735-137113
ENSMUSG00000132620,Gm36561,-1,-1,Gm36561-132620
ENSMUSG00000132578,Gm53520,-1,-1,Gm53520-132578
ENSMUSG00000132703,Gm70575,-1,-1,Gm70575-132703
ENSMUSG00000132663,Gm70574,-1,-1,Gm70574-132663
ENSMUSG00000143933,Gm71220,-1,-1,Gm71220-143933
ENSMUSG00000130684,Gm70458,-1,-1,Gm70458-130684
ENSMUSG00000130720,Gm70461,-1,-1,Gm70461-130720
ENSMUSG00000144080,Gm46177,-1,-1,Gm46177-144080
ENSMUSG00000141650,Gm30088,-1,-1,Gm30088-141650
ENSMUSG00000126798,Gm70084,-1,-1,Gm70084-126798
ENSMUSG00000128436,Gm70257,-1,-1,Gm70257-128436
ENSMUSG00000135351,Gm51739,-1,-1,Gm51739-135351
ENSMUSG00000142936,Gm71154,-1,-1,Gm71154-142936
ENSMUSG00000138590,Gm70902,-1,-1,Gm70902-138590
ENSMUSG00000125082,Gm69887,-1,-1,Gm69887-125082
ENSMUSG00000122578,Gm69432,-1,-1,Gm69432-122578
ENSMUSG00000130546,Gm70453,-1,-1,Gm70453-130546
ENSMUSG00000123592,Gm69591,-1,-1,Gm69591-123592
ENSMUSG00000129384,Gm70359,-1,-1,Gm70359-129384
ENSMUSG00000128244,Gm70226,-1,-1,Gm70226-128244
ENSMUSG00000139748,Gm39736,-1,-1,Gm39736-139748
ENSMUSG00000139706,Gm30446,-1,-1,Gm30446-139706
ENSMUSG00000125162,Gm69899,-1,-1,Gm69899-125162
ENSMUSG00000132042,Gm70549,-1,-1,Gm70549-132042
ENSMUSG00000143770,Gm71200,-1,-1,Gm71200-143770
ENSMUSG00000139470,Gm70947,-1,-1,Gm70947-139470
ENSMUSG00000135215,Gm70722,-1,-1,Gm70722-135215
ENSMUSG00000139786,Gm70973,-1,-1,Gm70973-139786
ENSMUSG00000139824,Gm70974,-1,-1,Gm70974-139824
ENSMUSG00000139267,Gm70939,-1,-1,Gm70939-139267
ENSMUSG00000141157,Gm39738,-1,-1,Gm39738-141157
ENSMUSG00000139607,Gm70960,-1,-1,Gm70960-139607
ENSMUSG00000139638,Gm70963,-1,-1,Gm70963-139638
ENSMUSG00000125238,Gm69902,-1,-1,Gm69902-125238
ENSMUSG00000133398,Gm70616,-1,-1,Gm70616-133398
ENSMUSG00000133466,Gm70623,-1,-1,Gm70623-133466
ENSMUSG00000127349,Gm70128,-1,-1,Gm70128-127349
ENSMUSG00000128210,Gm70217,-1,-1,Gm70217-128210
ENSMUSG00000130681,Gm31640,-1,-1,Gm31640-130681
ENSMUSG00000137889,Gm70871,-1,-1,Gm70871-137889
ENSMUSG00000137812,Gm70861,-1,-1,Gm70861-137812
ENSMUSG00000128256,Gm70230,-1,-1,Gm70230-128256
ENSMUSG00000134146,Gm70648,-1,-1,Gm70648-134146
ENSMUSG00000122152,Gm69387,-1,-1,Gm69387-122152
ENSMUSG00000122235,Gm32128,-1,-1,Gm32128-122235
ENSMUSG00000122196,Gm69390,-1,-1,Gm69390-122196
ENSMUSG00000122839,Gm32334,-1,-1,Gm32334-122839
ENSMUSG00000130331,Gm70444,-1,-1,Gm70444-130331
ENSMUSG00000130854,Gm70473,-1,-1,Gm70473-130854
ENSMUSG00000130891,Gm39741,-1,-1,Gm39741-130891
ENSMUSG00000132257,Gm70556,-1,-1,Gm70556-132257
ENSMUSG00000128598,Gm70270,-1,-1,Gm70270-128598
ENSMUSG00000131584,Gm70528,-1,-1,Gm70528-131584
ENSMUSG00000131543,Gm70525,-1,-1,Gm70525-131543
ENSMUSG00000131618,Gm70534,-1,-1,Gm70534-131618
ENSMUSG00000122953,Gm69520,-1,-1,Gm69520-122953
ENSMUSG00000143988,Gm71226,-1,-1,Gm71226-143988
ENSMUSG00000134997,Gm70703,-1,-1,Gm70703-134997
ENSMUSG00000122474,Gm31078,-1,-1,Gm31078-122474
ENSMUSG00000122516,Gm69429,-1,-1,Gm69429-122516
ENSMUSG00000125008,Gm69882,-1,-1,Gm69882-125008
ENSMUSG00000126998,Gm39747,-1,-1,Gm39747-126998
ENSMUSG00000123875,Gm69620,-1,-1,Gm69620-123875
ENSMUSG00000124270,Gm69655,-1,-1,Gm69655-124270
ENSMUSG00000124309,Gm69660,-1,-1,Gm69660-124309
ENSMUSG00000133427,Gm70620,-1,-1,Gm70620-133427
ENSMUSG00000133491,Gm70625,-1,-1,Gm70625-133491
ENSMUSG00000133453,Gm70622,-1,-1,Gm70622-133453
ENSMUSG00000122370,Gm69400,-1,-1,Gm69400-122370
ENSMUSG00000130304,Gm70440,-1,-1,Gm70440-130304
ENSMUSG00000142187,Gm71113,-1,-1,Gm71113-142187
ENSMUSG00000132380,Gm70561,-1,-1,Gm70561-132380
ENSMUSG00000132628,Gm70572,-1,-1,Gm70572-132628
ENSMUSG00000131226,Gm31988,-1,-1,Gm31988-131226
ENSMUSG00000123531,Gm69577,-1,-1,Gm69577-123531
ENSMUSG00000128824,Gm70312,-1,-1,Gm70312-128824
ENSMUSG00000139215,Gm70935,-1,-1,Gm70935-139215
ENSMUSG00000129772,Gm46202,-1,-1,Gm46202-129772
ENSMUSG00000141980,Gm71094,-1,-1,Gm71094-141980
ENSMUSG00000127689,Gm32313,-1,-1,Gm32313-127689
ENSMUSG00000143842,Gm71207,-1,-1,Gm71207-143842
ENSMUSG00000138633,Gm70905,-1,-1,Gm70905-138633
ENSMUSG00000130522,Gm74986,-1,-1,Gm74986-130522
ENSMUSG00000143686,Gm75735,-1,-1,Gm75735-143686
ENSMUSG00000128177,Gm74843,-1,-1,Gm74843-128177
ENSMUSG00000124301,Gm74630,-1,-1,Gm74630-124301
ENSMUSG00000138114,Gm75426,-1,-1,Gm75426-138114
ENSMUSG00000132660,Gm75111,-1,-1,Gm75111-132660
ENSMUSG00000128698,Gm74868,-1,-1,Gm74868-128698
ENSMUSG00000133109,Gm36389,-1,-1,Gm36389-133109
ENSMUSG00000132953,Gm75129,-1,-1,Gm75129-132953
ENSMUSG00000133000,Gm46728,-1,-1,Gm46728-133000
ENSMUSG00000129577,Gm74931,-1,-1,Gm74931-129577
ENSMUSG00000141073,Gm75589,-1,-1,Gm75589-141073
ENSMUSG00000125036,Gm36906,-1,-1,Gm36906-125036
ENSMUSG00000131019,Gm75002,-1,-1,Gm75002-131019
ENSMUSG00000138435,Gm29857,-1,-1,Gm29857-138435
ENSMUSG00000138475,Gm75447,-1,-1,Gm75447-138475
ENSMUSG00000140878,Gm75576,-1,-1,Gm75576-140878
ENSMUSG00000125224,Gm74667,-1,-1,Gm74667-125224
ENSMUSG00000126820,Gm30136,-1,-1,Gm30136-126820
ENSMUSG00000132667,Gm75112,-1,-1,Gm75112-132667
ENSMUSG00000140224,Gm46730,-1,-1,Gm46730-140224
ENSMUSG00000130814,Gm74993,-1,-1,Gm74993-130814
ENSMUSG00000130853,Gm52546,-1,-1,Gm52546-130853
ENSMUSG00000140203,Gm75540,-1,-1,Gm75540-140203
ENSMUSG00000124012,Gm74623,-1,-1,Gm74623-124012
ENSMUSG00000133444,Gm75162,-1,-1,Gm75162-133444
ENSMUSG00000139882,Gm75525,-1,-1,Gm75525-139882
ENSMUSG00000124741,Gm74645,-1,-1,Gm74645-124741
ENSMUSG00000127977,Gm74826,-1,-1,Gm74826-127977
ENSMUSG00000137832,Gm75412,-1,-1,Gm75412-137832
ENSMUSG00000139493,Gm75503,-1,-1,Gm75503-139493
ENSMUSG00000139847,Gm75523,-1,-1,Gm75523-139847
ENSMUSG00000131478,Gm30904,-1,-1,Gm30904-131478
ENSMUSG00000127991,Gm74827,-1,-1,Gm74827-127991
ENSMUSG00000135864,Gm30957,-1,-1,Gm30957-135864
ENSMUSG00000143819,Gm75744,-1,-1,Gm75744-143819
ENSMUSG00000134868,Gm75238,-1,-1,Gm75238-134868
ENSMUSG00000122661,Gm74564,-1,-1,Gm74564-122661
ENSMUSG00000134731,Gm75229,-1,-1,Gm75229-134731
ENSMUSG00000132298,Gm54101,-1,-1,Gm54101-132298
ENSMUSG00000141625,Gm75628,-1,-1,Gm75628-141625
ENSMUSG00000123800,Gm74615,-1,-1,Gm74615-123800
ENSMUSG00000134775,Gm75234,-1,-1,Gm75234-134775
ENSMUSG00000136092,Gm75307,-1,-1,Gm75307-136092
ENSMUSG00000136651,Gm31496,-1,-1,Gm31496-136651
ENSMUSG00000125561,Gm74687,-1,-1,Gm74687-125561
ENSMUSG00000122068,Gm74532,-1,-1,Gm74532-122068
ENSMUSG00000122022,Gm74529,-1,-1,Gm74529-122022
ENSMUSG00000133332,Gm31729,-1,-1,Gm31729-133332
