ENSEMBL_gene,HGNC_symbol,a,b,HGNC_symbol_unique
ENSG00000269153,LYPLA2P2,1,676,LYPLA2P2-269153
ENSG00000285674,5S_rRNA,1,120,5S_rRNA-285674
ENSG00000171017,LRRC8E,11,4329,LRRC8E-171017
ENSG00000214248,ENSG00000214248.2,2,4739,ENSG00000214248.2-214248
ENSG00000076984,MAP2K7,18,5145,MAP2K7-76984
ENSG00000268149,ENSG00000268149.1,1,438,ENSG00000268149.1-268149
ENSG00000260001,TGFBR3L,7,2831,TGFBR3L-260001
ENSG00000260500,ENSG00000260500.1,1,506,ENSG00000260500.1-260500
ENSG00000104976,SNAPC2,13,2315,SNAPC2-104976
ENSG00000178531,CTXN1,6,1237,CTXN1-178531
ENSG00000269139,ENSG00000269139.2,2,714,ENSG00000269139.2-269139
ENSG00000104980,TIMM44,8,4635,TIMM44-104980
ENSG00000286138,ENSG00000286138.3,3,1693,ENSG00000286138.3-286138
ENSG00000066044,ELAVL1,15,6962,ELAVL1-66044
ENSG00000269813,ENSG00000269813.1,1,528,ENSG00000269813.1-269813
ENSG00000289255,ENSG00000289255.2,2,423,ENSG00000289255.2-289255
ENSG00000267939,ENSG00000267939.1,1,421,ENSG00000267939.1-267939
ENSG00000131142,CCL25,14,2006,CCL25-131142
ENSG00000142449,FBN3,13,9985,FBN3-142449
ENSG00000269651,ENSG00000269651.1,1,847,ENSG00000269651.1-269651
ENSG00000090661,CERS4,12,4059,CERS4-90661
ENSG00000271717,ENSG00000271717.1,1,348,ENSG00000271717.1-271717
ENSG00000167775,CD320,11,2279,CD320-167775
ENSG00000167774,ENSG00000167774.2,2,580,ENSG00000167774.2-167774
ENSG00000267855,NDUFA7,6,1392,NDUFA7-267855
ENSG00000233927,RPS28,5,2119,RPS28-233927
ENSG00000186994,KANK3,12,3214,KANK3-186994
ENSG00000268884,ENSG00000268884.1,1,594,ENSG00000268884.1-268884
ENSG00000167772,ANGPTL4,12,2475,ANGPTL4-167772
ENSG00000269386,RAB11B-AS1,6,1157,RAB11B-AS1-269386
ENSG00000265390,MIR4999,1,91,MIR4999-265390
ENSG00000185236,RAB11B,12,2309,RAB11B-185236
ENSG00000099785,MARCHF2,11,2216,MARCHF2-99785
ENSG00000268931,ENSG00000268931.1,1,511,ENSG00000268931.1-268931
ENSG00000279827,ENSG00000279827.1,1,1028,ENSG00000279827.1-279827
ENSG00000099783,HNRNPM,13,5606,HNRNPM-99783
ENSG00000133246,PRAM1,12,3291,PRAM1-133246
ENSG00000133250,ZNF414,14,2761,ZNF414-133250
ENSG00000142347,MYO1F,19,8561,MYO1F-142347
ENSG00000268618,ENSG00000268618.1,1,297,ENSG00000268618.1-268618
ENSG00000142303,ADAMTS10,14,5705,ADAMTS10-142303
ENSG00000267986,ENSG00000267986.1,1,388,ENSG00000267986.1-267986
ENSG00000268480,NFILZ,4,5135,NFILZ-268480
ENSG00000279426,ENSG00000279426.1,1,601,ENSG00000279426.1-279426
ENSG00000181786,ACTL9,6,1396,ACTL9-181786
ENSG00000181733,OR2Z1,4,1755,OR2Z1-181733
ENSG00000269244,RPL23AP78,1,470,RPL23AP78-269244
ENSG00000268922,ENSG00000268922.1,1,197,ENSG00000268922.1-268922
ENSG00000167785,ZNF558,9,8170,ZNF558-167785
ENSG00000269300,ENSG00000269300.1,1,537,ENSG00000269300.1-269300
ENSG00000170948,MBD3L1,4,979,MBD3L1-170948
ENSG00000269400,ENSG00000269400.1,1,477,ENSG00000269400.1-269400
ENSG00000181143,MUC16,16,44165,MUC16-181143
ENSG00000267332,BOLA3P2,1,323,BOLA3P2-267332
ENSG00000267154,OR1M4P,1,287,OR1M4P-267154
ENSG00000170929,OR1M1,6,2588,OR1M1-170929
ENSG00000170923,OR7G2,4,3015,OR7G2-170923
ENSG00000161807,OR7G1,3,936,OR7G1-161807
ENSG00000275787,OR7G15P,1,333,OR7G15P-275787
ENSG00000170920,OR7G3,2,939,OR7G3-170920
ENSG00000130803,ZNF317,15,5048,ZNF317-130803
ENSG00000188000,OR7D2,6,3461,OR7D2-188000
ENSG00000267418,ELOCP29,1,334,ELOCP29-267418
ENSG00000267775,OR7E16P,1,885,OR7E16P-267775
ENSG00000290821,ENSG00000290821.1,1,5937,ENSG00000290821.1-290821
ENSG00000187847,OR7E25P,5,931,OR7E25P-187847
ENSG00000174667,OR7D4,4,4986,OR7D4-174667
ENSG00000188314,OR7D1P,3,933,OR7D1P-188314
ENSG00000237521,OR7E24,4,1870,OR7E24-237521
ENSG00000180926,OR7E18P,6,702,OR7E18P-180926
ENSG00000225980,OR7E19P,5,844,OR7E19P-225980
ENSG00000290719,ENSG00000290719.1,1,934,ENSG00000290719.1-290719
ENSG00000226480,OR7H1P,1,922,OR7H1P-226480
ENSG00000196110,ZNF699,8,6758,ZNF699-196110
ENSG00000267510,ENSG00000267510.1,1,405,ENSG00000267510.1-267510
ENSG00000188321,ZNF559,14,6783,ZNF559-188321
ENSG00000270011,ZNF559-ZNF177,9,4273,ZNF559-ZNF177-270011
ENSG00000270614,ENSG00000270614.1,1,598,ENSG00000270614.1-270614
ENSG00000188629,ZNF177,14,2956,ZNF177-188629
ENSG00000283108,ENSG00000283108.2,2,1128,ENSG00000283108.2-283108
ENSG00000174652,ZNF266,20,5431,ZNF266-174652
ENSG00000287275,ENSG00000287275.2,2,3062,ENSG00000287275.2-287275
ENSG00000198028,ZNF560,4,2997,ZNF560-198028
ENSG00000267273,ENSG00000267273.1,1,656,ENSG00000267273.1-267273
ENSG00000287960,ENSG00000287960.1,1,2713,ENSG00000287960.1-287960
ENSG00000260112,ENSG00000260112.1,1,1192,ENSG00000260112.1-260112
ENSG00000130818,ZNF426,12,7546,ZNF426-130818
ENSG00000278611,ZNF426-DT,4,1054,ZNF426-DT-278611
ENSG00000197961,ZNF121,12,7246,ZNF121-197961
ENSG00000171469,ZNF561,11,6304,ZNF561-171469
ENSG00000267106,ZNF561-AS1,9,15708,ZNF561-AS1-267106
ENSG00000171466,ZNF562,10,13022,ZNF562-171466
ENSG00000239830,RPS4XP22,1,780,RPS4XP22-239830
ENSG00000224689,ZNF812P,12,1694,ZNF812P-224689
ENSG00000291231,ENSG00000291231.1,1,2493,ENSG00000291231.1-291231
ENSG00000277587,ENSG00000277587.1,1,508,ENSG00000277587.1-277587
ENSG00000267490,ENSG00000267490.1,1,983,ENSG00000267490.1-267490
ENSG00000267612,ENSG00000267612.1,1,600,ENSG00000267612.1-267612
ENSG00000196605,ZNF846,7,5916,ZNF846-196605
ENSG00000267370,ENSG00000267370.1,1,712,ENSG00000267370.1-267370
ENSG00000267741,UBE2L4,1,464,UBE2L4-267741
ENSG00000266950,ENSG00000266950.1,1,408,ENSG00000266950.1-266950
ENSG00000127452,FBXL12,9,2913,FBXL12-127452
ENSG00000200237,SNORA70,1,141,SNORA70-200237
ENSG00000267119,RPL10P15,1,315,RPL10P15-267119
ENSG00000198258,UBL5,11,1931,UBL5-198258
ENSG00000267289,PIN1-DT,1,750,PIN1-DT-267289
ENSG00000127445,PIN1,14,4577,PIN1-127445
ENSG00000105088,OLFM2,9,2463,OLFM2-105088
ENSG00000080573,COL5A3,7,6783,COL5A3-80573
ENSG00000267650,ENSG00000267650.1,1,1167,ENSG00000267650.1-267650
ENSG00000080511,RDH8,5,2001,RDH8-80511
ENSG00000167798,C3P1,20,4954,C3P1-167798
ENSG00000266204,MIR5589,1,60,MIR5589-266204
ENSG00000291164,C3P1,1,4526,C3P1-291164
ENSG00000130813,SHFL,18,4341,SHFL-130813
ENSG00000267387,ENSG00000267387.1,1,1346,ENSG00000267387.1-267387
ENSG00000130812,ANGPTL6,11,2063,ANGPTL6-130812
ENSG00000243207,PPAN-P2RY11,6,2661,PPAN-P2RY11-243207
ENSG00000130810,PPAN,20,2888,PPAN-130810
ENSG00000209645,SNORD105,1,85,SNORD105-209645
ENSG00000238531,SNORD105B,1,79,SNORD105B-238531
ENSG00000244165,P2RY11,2,2140,P2RY11-244165
ENSG00000130811,EIF3G,12,3489,EIF3G-130811
ENSG00000130816,DNMT1,17,15379,DNMT1-130816
ENSG00000267534,S1PR2,4,3643,S1PR2-267534
ENSG00000264266,MIR4322,1,73,MIR4322-264266
ENSG00000105364,MRPL4,14,4080,MRPL4-105364
ENSG00000266978,LIMASI,1,918,LIMASI-266978
ENSG00000267105,ENSG00000267105.1,1,355,ENSG00000267105.1-267105
ENSG00000090339,ICAM1,9,3448,ICAM1-90339
ENSG00000267607,ICAM4-AS1,1,3219,ICAM4-AS1-267607
ENSG00000105371,ICAM4,10,1439,ICAM4-105371
ENSG00000105376,ICAM5,5,3935,ICAM5-105376
ENSG00000220201,ZGLP1,8,2431,ZGLP1-220201
ENSG00000167807,ENSG00000167807.15,15,2090,ENSG00000167807.15-167807
ENSG00000267673,FDX2,7,1500,FDX2-267673
ENSG00000267303,ENSG00000267303.1,1,1850,ENSG00000267303.1-267303
ENSG00000161847,RAVER1,15,6453,RAVER1-161847
ENSG00000274425,ENSG00000274425.1,1,2813,ENSG00000274425.1-274425
ENSG00000076662,ICAM3,11,2788,ICAM3-76662
ENSG00000105397,TYK2,15,8520,TYK2-105397
ENSG00000105401,CDC37,9,3042,CDC37-105401
ENSG00000284268,MIR1181,1,81,MIR1181-284268
ENSG00000065989,PDE4A,16,6762,PDE4A-65989
ENSG00000079999,KEAP1,14,3573,KEAP1-79999
ENSG00000267197,ENSG00000267197.1,1,357,ENSG00000267197.1-267197
ENSG00000180739,S1PR5,15,2803,S1PR5-180739
ENSG00000130734,ATG4D,10,2278,ATG4D-130734
ENSG00000238364,RNU7-140P,1,60,RNU7-140P-238364
ENSG00000221410,MIR1238,1,83,MIR1238-221410
ENSG00000129347,KRI1,21,4254,KRI1-129347
ENSG00000129355,CDKN2D,7,1505,CDKN2D-129355
ENSG00000129354,AP1M2,12,2214,AP1M2-129354
ENSG00000271010,ENSG00000271010.1,1,965,ENSG00000271010.1-271010
ENSG00000129353,SLC44A2,15,4952,SLC44A2-129353
ENSG00000267100,ILF3-DT,2,2014,ILF3-DT-267100
ENSG00000129351,ILF3,18,10962,ILF3-129351
ENSG00000213339,QTRT1,9,3430,QTRT1-213339
ENSG00000079805,DNM2,19,17565,DNM2-79805
ENSG00000207972,MIR638,1,100,MIR638-207972
ENSG00000265879,MIR4748,1,82,MIR4748-265879
ENSG00000207752,MIR199A1,1,71,MIR199A1-207752
ENSG00000275640,MIR6793,1,63,MIR6793-275640
ENSG00000099203,TMED1,7,1884,TMED1-99203
ENSG00000214212,C19orf38,9,1552,C19orf38-214212
ENSG00000267544,HIKESHIP2,1,412,HIKESHIP2-267544
ENSG00000142453,CARM1,13,4420,CARM1-142453
ENSG00000130733,YIPF2,11,2518,YIPF2-130733
ENSG00000142444,TIMM29,7,1785,TIMM29-142444
ENSG00000127616,SMARCA4,22,15581,SMARCA4-127616
ENSG00000266936,ENSG00000266936.1,1,366,ENSG00000266936.1-266936
ENSG00000276757,RN7SL192P,1,299,RN7SL192P-276757
ENSG00000278643,ENSG00000278643.1,1,186,ENSG00000278643.1-278643
ENSG00000130164,LDLR,15,7686,LDLR-130164
ENSG00000284553,MIR6886,1,61,MIR6886-284553
ENSG00000161888,SPC24,12,2839,SPC24-161888
ENSG00000197256,KANK2,11,7635,KANK2-197256
ENSG00000130158,DOCK6,14,12478,DOCK6-130158
ENSG00000267082,DOCK6-AS1,1,569,DOCK6-AS1-267082
ENSG00000279807,ENSG00000279807.1,1,508,ENSG00000279807.1-279807
ENSG00000273733,ENSG00000273733.1,1,491,ENSG00000273733.1-273733
ENSG00000130173,ANGPTL8,14,945,ANGPTL8-130173
ENSG00000267174,ENSG00000267174.7,7,1665,ENSG00000267174.7-267174
ENSG00000130167,TSPAN16,14,1559,TSPAN16-130167
ENSG00000105514,RAB3D,8,4384,RAB3D-105514
ENSG00000267576,ENSG00000267576.1,1,906,ENSG00000267576.1-267576
ENSG00000105518,TMEM205,14,1606,TMEM205-105518
ENSG00000183401,CCDC159,12,4064,CCDC159-183401
ENSG00000105520,PLPPR2,11,3273,PLPPR2-105520
ENSG00000267277,ENSG00000267277.2,2,687,ENSG00000267277.2-267277
ENSG00000173928,SWSAP1,4,1703,SWSAP1-173928
ENSG00000187266,EPOR,14,3077,EPOR-187266
ENSG00000205517,RGL3,13,4344,RGL3-205517
ENSG00000202357,Y_RNA,1,109,Y_RNA-202357
ENSG00000198003,ODAD3,12,2681,ODAD3-198003
ENSG00000130175,PRKCSH,10,5170,PRKCSH-130175
ENSG00000196361,ELAVL3,10,4761,ELAVL3-196361
ENSG00000267477,ENSG00000267477.1,1,727,ENSG00000267477.1-267477
ENSG00000161914,ZNF653,10,3217,ZNF653-161914
ENSG00000274713,MIR7974,1,79,MIR7974-274713
ENSG00000130159,ECSIT,15,6294,ECSIT-130159
ENSG00000244080,RN7SL833P,3,284,RN7SL833P-244080
ENSG00000213304,RPL18AP13,3,531,RPL18AP13-213304
ENSG00000213303,RPS12P32,3,396,RPS12P32-213303
ENSG00000130176,CNN1,8,2837,CNN1-130176
ENSG00000130165,ELOF1,11,4167,ELOF1-130165
ENSG00000198551,ZNF627,10,3811,ZNF627-198551
ENSG00000102575,ACP5,14,4351,ACP5-102575
ENSG00000249840,GAPDHP76,2,976,GAPDHP76-249840
ENSG00000197332,ENSG00000197332.9,9,3495,ENSG00000197332.9-197332
ENSG00000267500,ZNF887P,1,1407,ZNF887P-267500
ENSG00000214223,HNRNPA1P10,4,962,HNRNPA1P10-214223
ENSG00000289985,ENSG00000289985.1,1,1165,ENSG00000289985.1-289985
ENSG00000290463,ENSG00000290463.1,1,1540,ENSG00000290463.1-290463
ENSG00000267343,ZNF833P,3,1494,ZNF833P-267343
ENSG00000197933,ZNF823,13,2459,ZNF823-197933
ENSG00000266922,ENSG00000266922.1,1,491,ENSG00000266922.1-266922
ENSG00000220949,ENSG00000220949.2,2,1383,ENSG00000220949.2-220949
ENSG00000197044,ZNF441,11,4748,ZNF441-197044
ENSG00000267646,ENSG00000267646.1,1,2515,ENSG00000267646.1-267646
ENSG00000177599,ZNF491,13,3449,ZNF491-177599
ENSG00000171295,ZNF440,13,6453,ZNF440-171295
ENSG00000267089,ENSG00000267089.1,1,442,ENSG00000267089.1-267089
ENSG00000171291,ZNF439,9,5207,ZNF439-171291
ENSG00000278897,ENSG00000278897.1,1,2271,ENSG00000278897.1-278897
ENSG00000198429,ZNF69,10,3362,ZNF69-198429
ENSG00000196757,ZNF700,8,3319,ZNF700-196757
ENSG00000267179,ENSG00000267179.1,1,2219,ENSG00000267179.1-267179
ENSG00000267274,ENSG00000267274.1,1,468,ENSG00000267274.1-267274
ENSG00000197054,ZNF763,12,3081,ZNF763-197054
ENSG00000219665,ZNF433-AS1,8,5890,ZNF433-AS1-219665
ENSG00000286098,ENSG00000286098.1,1,3215,ENSG00000286098.1-286098
ENSG00000252060,RNA5SP464,1,108,RNA5SP464-252060
ENSG00000197647,ZNF433,13,3096,ZNF433-197647
ENSG00000257355,ENSG00000257355.1,1,542,ENSG00000257355.1-257355
ENSG00000212497,RNA5SP465,1,109,RNA5SP465-212497
ENSG00000257446,ZNF878,4,1756,ZNF878-257446
ENSG00000223547,ZNF844,10,6588,ZNF844-223547
ENSG00000252546,RNA5SP466,1,108,RNA5SP466-252546
ENSG00000286132,ENSG00000286132.1,1,5250,ENSG00000286132.1-286132
ENSG00000199444,Y_RNA,1,102,Y_RNA-199444
ENSG00000290812,ENSG00000290812.1,1,4243,ENSG00000290812.1-290812
ENSG00000214189,ZNF788P,10,1994,ZNF788P-214189
ENSG00000132010,ZNF20,16,4096,ZNF20-132010
ENSG00000237273,RSL24D1P8,1,492,RSL24D1P8-237273
ENSG00000212576,RNA5SP467,1,118,RNA5SP467-212576
ENSG00000213297,ZNF625-ZNF20,8,3639,ZNF625-ZNF20-213297
ENSG00000242615,RPL17P47,1,1517,RPL17P47-242615
ENSG00000257591,ZNF625,6,2209,ZNF625-257591
ENSG00000196646,ZNF136,12,5578,ZNF136-196646
ENSG00000291101,ENSG00000291101.1,1,3129,ENSG00000291101.1-291101
ENSG00000234773,ENSG00000234773.9,9,1496,ENSG00000234773.9-234773
ENSG00000197857,ZNF44,16,10467,ZNF44-197857
ENSG00000213293,RPL28P5,4,412,RPL28P5-213293
ENSG00000234750,RPS2P53,1,849,RPS2P53-234750
ENSG00000188868,ZNF563,14,2847,ZNF563-188868
ENSG00000198342,ZNF442,10,6596,ZNF442-198342
ENSG00000231361,RPS29P23,1,123,RPS29P23-231361
ENSG00000268744,ENSG00000268744.1,1,2593,ENSG00000268744.1-268744
ENSG00000248406,ENSG00000248406.1,1,1829,ENSG00000248406.1-248406
ENSG00000196466,ZNF799,10,5055,ZNF799-196466
ENSG00000268870,ENSG00000268870.1,1,617,ENSG00000268870.1-268870
ENSG00000180855,ZNF443,16,2663,ZNF443-180855
ENSG00000269755,ENSG00000269755.1,1,588,ENSG00000269755.1-269755
ENSG00000234848,ENSG00000234848.1,1,695,ENSG00000234848.1-234848
ENSG00000242852,ZNF709,7,5695,ZNF709-242852
ENSG00000196826,ENSG00000196826.7,7,4505,ENSG00000196826.7-196826
ENSG00000236483,MTND2P40,1,841,MTND2P40-236483
ENSG00000232579,MTCO1P27,1,226,MTCO1P27-232579
ENSG00000230321,MTCO2P27,1,428,MTCO2P27-230321
ENSG00000234003,MTATP6P27,1,621,MTATP6P27-234003
ENSG00000235686,PPIAP20,1,135,PPIAP20-235686
ENSG00000249709,ZNF564,8,3619,ZNF564-249709
ENSG00000269693,ENSG00000269693.1,1,5857,ENSG00000269693.1-269693
ENSG00000269560,ENSG00000269560.1,1,533,ENSG00000269560.1-269560
ENSG00000230310,LINC02926,1,543,LINC02926-230310
ENSG00000213290,PGK1P2,4,1214,PGK1P2-213290
ENSG00000188033,ZNF490,10,6792,ZNF490-188033
ENSG00000173875,ZNF791,14,6642,ZNF791-173875
ENSG00000178464,RPL10P16,6,645,RPL10P16-178464
ENSG00000269242,ENSG00000269242.1,1,838,ENSG00000269242.1-269242
ENSG00000104774,MAN2B1,13,5374,MAN2B1-104774
ENSG00000269590,ENSG00000269590.1,1,585,ENSG00000269590.1-269590
ENSG00000123154,WDR83,12,2358,WDR83-123154
ENSG00000285589,ENSG00000285589.1,1,5025,ENSG00000285589.1-285589
ENSG00000105583,WDR83OS,11,713,WDR83OS-105583
ENSG00000285583,ENSG00000285583.1,1,567,ENSG00000285583.1-285583
ENSG00000095059,DHPS,17,2984,DHPS-95059
ENSG00000268945,ENSG00000268945.1,1,635,ENSG00000268945.1-268945
ENSG00000283980,GNG14,1,425,GNG14-283980
ENSG00000132004,FBXW9,13,2103,FBXW9-132004
ENSG00000267791,ENSG00000267791.1,1,272,ENSG00000267791.1-267791
ENSG00000105576,TNPO2,16,7022,TNPO2-105576
ENSG00000209702,SNORD41,1,70,SNORD41-209702
ENSG00000267004,ENSG00000267004.1,1,97,ENSG00000267004.1-267004
ENSG00000123144,TRIR,11,1311,TRIR-123144
ENSG00000198356,GET3,12,1451,GET3-198356
ENSG00000039987,BEST2,7,2646,BEST2-39987
ENSG00000095066,HOOK2,12,5950,HOOK2-95066
ENSG00000267212,ENSG00000267212.1,1,388,ENSG00000267212.1-267212
ENSG00000263800,MIR5684,1,65,MIR5684-263800
ENSG00000171223,JUNB,6,1830,JUNB-171223
ENSG00000167815,PRDX2,12,2034,PRDX2-167815
ENSG00000267062,ENSG00000267062.1,1,296,ENSG00000267062.1-267062
ENSG00000284491,THSD8,3,1769,THSD8-284491
ENSG00000104889,RNASEH2A,7,2056,RNASEH2A-104889
ENSG00000132026,RTBDN,15,2678,RTBDN-132026
ENSG00000267424,ENSG00000267424.1,1,739,ENSG00000267424.1-267424
ENSG00000105613,MAST1,10,7381,MAST1-105613
ENSG00000276181,MIR6794,1,68,MIR6794-276181
ENSG00000105612,DNASE2,10,3834,DNASE2-105612
ENSG00000267735,ENSG00000267735.1,1,456,ENSG00000267735.1-267735
ENSG00000105610,KLF1,6,1613,KLF1-105610
ENSG00000105607,GCDH,13,4002,GCDH-105607
ENSG00000240616,RPS6P25,1,748,RPS6P25-240616
ENSG00000161860,SYCE2,8,1475,SYCE2-161860
ENSG00000266721,MIR5695,1,85,MIR5695-266721
ENSG00000179115,FARSA,11,2434,FARSA-179115
ENSG00000266975,FARSA-AS1,1,241,FARSA-AS1-266975
ENSG00000179218,CALR,15,2802,CALR-179218
ENSG00000274417,MIR6515,1,57,MIR6515-274417
ENSG00000267458,ENSG00000267458.1,1,270,ENSG00000267458.1-267458
ENSG00000179262,RAD23A,10,2547,RAD23A-179262
ENSG00000179271,GADD45GIP1,3,1769,GADD45GIP1-179271
ENSG00000179284,DAND5,6,1967,DAND5-179284
ENSG00000008441,NFIX,19,6486,NFIX-8441
ENSG00000267417,ENSG00000267417.1,1,523,ENSG00000267417.1-267417
ENSG00000267610,ENSG00000267610.2,2,1583,ENSG00000267610.2-267610
ENSG00000279044,ENSG00000279044.1,1,599,ENSG00000279044.1-279044
ENSG00000104903,LYL1,5,3119,LYL1-104903
ENSG00000104907,TRMT1,13,3364,TRMT1-104907
ENSG00000160877,NACC1,7,5007,NACC1-160877
ENSG00000266897,ENSG00000266897.1,1,391,ENSG00000266897.1-266897
ENSG00000267512,ENSG00000267512.1,1,458,ENSG00000267512.1-267512
ENSG00000104915,STX10,15,1796,STX10-104915
ENSG00000160888,IER2,7,3079,IER2-160888
ENSG00000287296,ENSG00000287296.1,1,662,ENSG00000287296.1-287296
ENSG00000267598,ENSG00000267598.1,1,946,ENSG00000267598.1-267598
ENSG00000213253,RPL12P42,5,499,RPL12P42-213253
ENSG00000141837,CACNA1A,22,43150,CACNA1A-141837
ENSG00000104957,YJU2B,14,3222,YJU2B-104957
ENSG00000037757,MRI1,14,3466,MRI1-37757
ENSG00000267633,ENSG00000267633.1,1,1081,ENSG00000267633.1-267633
ENSG00000104979,C19orf53,9,1197,C19orf53-104979
ENSG00000132003,ZSWIM4,10,4754,ZSWIM4-132003
ENSG00000267582,ENSG00000267582.1,1,360,ENSG00000267582.1-267582
ENSG00000266770,RN7SL619P,2,258,RN7SL619P-266770
ENSG00000267519,MIR23AHG,6,19049,MIR23AHG-267519
ENSG00000284387,MIR24-2,1,73,MIR24-2-284387
ENSG00000207808,MIR27A,1,78,MIR27A-207808
ENSG00000207980,MIR23A,1,73,MIR23A-207980
ENSG00000187556,NANOS3,8,1101,NANOS3-187556
ENSG00000207613,MIR181C,1,110,MIR181C-207613
ENSG00000207585,MIR181D,1,137,MIR181D-207585
ENSG00000132016,BRME1,12,3840,BRME1-132016
ENSG00000132024,CC2D1A,18,8646,CC2D1A-132024
ENSG00000132000,PODNL1,14,4168,PODNL1-132000
ENSG00000132017,DCAF15,11,2944,DCAF15-132017
ENSG00000132005,RFX1,9,5473,RFX1-132005
ENSG00000275091,ENSG00000275091.1,1,352,ENSG00000275091.1-275091
ENSG00000171136,RLN3,7,1201,RLN3-171136
ENSG00000267670,ENSG00000267670.1,1,518,ENSG00000267670.1-267670
ENSG00000104998,IL27RA,4,2950,IL27RA-104998
ENSG00000187867,PALM3,10,2795,PALM3-187867
ENSG00000228887,EEF1DP1,3,896,EEF1DP1-228887
ENSG00000141854,MISP3,10,2342,MISP3-141854
ENSG00000284081,MIR1199,1,119,MIR1199-284081
ENSG00000188032,C19orf67,10,1535,C19orf67-188032
ENSG00000141858,SAMD1,12,2295,SAMD1-141858
ENSG00000072062,PRKACA,16,7330,PRKACA-72062
ENSG00000289762,SMIM46,1,153,SMIM46-289762
ENSG00000267783,ENSG00000267783.3,3,485,ENSG00000267783.3-267783
ENSG00000105011,ASF1B,9,1958,ASF1B-105011
ENSG00000267169,ADGRL1-AS1,2,3219,ADGRL1-AS1-267169
ENSG00000072071,ADGRL1,17,8487,ADGRL1-72071
ENSG00000240803,RN7SL231P,3,272,RN7SL231P-240803
ENSG00000287254,ENSG00000287254.1,1,1056,ENSG00000287254.1-287254
ENSG00000267723,ENSG00000267723.1,1,627,ENSG00000267723.1-267723
ENSG00000267406,ENSG00000267406.1,1,164,ENSG00000267406.1-267406
ENSG00000266913,LINC01841,1,1016,LINC01841-266913
ENSG00000267147,LINC01842,3,926,LINC01842-267147
ENSG00000123146,ADGRE5,20,5382,ADGRE5-123146
ENSG00000267379,ENSG00000267379.1,1,252,ENSG00000267379.1-267379
ENSG00000123136,DDX39A,15,3861,DDX39A-123136
ENSG00000123143,PKN1,13,4623,PKN1-123143
ENSG00000267474,ENSG00000267474.1,1,889,ENSG00000267474.1-267474
ENSG00000160951,PTGER1,4,1413,PTGER1-160951
ENSG00000123159,GIPC1,16,4440,GIPC1-123159
ENSG00000224543,SNRPGP15,4,222,SNRPGP15-224543
ENSG00000132002,DNAJB1,9,8188,DNAJB1-132002
ENSG00000099797,TECR,15,5899,TECR-99797
ENSG00000283822,MIR639,1,98,MIR639-283822
ENSG00000099795,NDUFB7,7,535,NDUFB7-99795
ENSG00000187912,CLEC17A,12,3116,CLEC17A-187912
ENSG00000243488,RN7SL337P,3,301,RN7SL337P-243488
ENSG00000243066,RN7SL842P,3,300,RN7SL842P-243066
ENSG00000131355,ADGRE3,15,2837,ADGRE3-131355
ENSG00000269378,ITGB1P1,1,609,ITGB1P1-269378
ENSG00000275432,ENSG00000275432.1,1,203,ENSG00000275432.1-275432
ENSG00000160961,ZNF333,12,11603,ZNF333-160961
ENSG00000127507,ADGRE2,18,8642,ADGRE2-127507
ENSG00000127530,OR7C1,4,12208,OR7C1-127530
ENSG00000256210,TMEM167AP2,3,216,TMEM167AP2-256210
ENSG00000188269,OR7A5,10,2171,OR7A5-188269
ENSG00000127515,OR7A10,3,1847,OR7A10-127515
ENSG00000269552,OR7A8P,1,913,OR7A8P-269552
ENSG00000290701,ENSG00000290701.1,1,1219,ENSG00000290701.1-290701
ENSG00000172148,OR7A2P,4,930,OR7A2P-172148
ENSG00000185385,OR7A17,5,3757,OR7A17-185385
ENSG00000269678,OR7A18P,1,277,OR7A18P-269678
ENSG00000290507,ENSG00000290507.1,1,1158,ENSG00000290507.1-290507
ENSG00000268834,OR7A1P,3,970,OR7A1P-268834
ENSG00000269787,OR7A3P,2,907,OR7A3P-269787
ENSG00000198367,OR7A11P,3,953,OR7A11P-198367
ENSG00000176923,OR7A15P,5,1009,OR7A15P-176923
ENSG00000127529,OR7C2,7,960,OR7C2-127529
ENSG00000105143,SLC1A6,13,7647,SLC1A6-105143
ENSG00000160994,CCDC105,4,1757,CCDC105-160994
ENSG00000105141,CASP14,6,3401,CASP14-105141
ENSG00000094661,OR1I1,3,6057,OR1I1-94661
ENSG00000105137,SYDE1,13,3964,SYDE1-105137
ENSG00000105135,ILVBL,16,5616,ILVBL-105135
ENSG00000268564,ILVBL-AS1,1,356,ILVBL-AS1-268564
ENSG00000267961,OR10B1P,2,958,OR10B1P-267961
ENSG00000252661,RNU6-782P,1,104,RNU6-782P-252661
ENSG00000074181,NOTCH3,9,9408,NOTCH3-74181
ENSG00000275711,MIR6795,1,68,MIR6795-275711
ENSG00000269635,ENSG00000269635.1,1,277,ENSG00000269635.1-269635
ENSG00000105131,EPHX3,8,2050,EPHX3-105131
ENSG00000141867,BRD4,19,13884,BRD4-141867
ENSG00000290008,ENSG00000290008.1,1,174,ENSG00000290008.1-290008
ENSG00000270802,ENSG00000270802.2,2,290,ENSG00000270802.2-270802
ENSG00000273218,ENSG00000273218.1,1,1769,ENSG00000273218.1-273218
ENSG00000105127,AKAP8,10,6299,AKAP8-105127
ENSG00000268189,ENSG00000268189.2,2,1911,ENSG00000268189.2-268189
ENSG00000011243,AKAP8L,19,8576,AKAP8L-11243
ENSG00000279203,ENSG00000279203.1,1,631,ENSG00000279203.1-279203
